text,true_label,predicted_label
very what happened in tel aviv israel will be strong tired of terrorism,0,1
says mike is jessica s bitch lmfao shahs,0,1
only 1 in 4 yes only 25 of republican voters polled believe what trump said about judge curiel was racist morningjoe msnbc,0,1
cavs wins cavs fans kyrie lebron hell yeah all in cavs gsw fans refs were paid fvck throw damn lebron,0,1
a cautionary tale on how to alienate an entire fan base in 3 albums,0,1
would turn keys of country over to racist really vs clinton fool hack,0,1
there is a big list of perveeds like you the whole world is hating but i just sympathise,0,1
11inchlatcock giving or receiving oral sex while im driving th young nude slut hot naugh,0,1
this is so triggering,0,1
when you finally notice that both your parents have anxiety but they won t admit it indenial,0,1
congratulations to justine and nigel renewing their vows and celebrating 25years,0,1
hadn t realized extent to which was complicit in jimmy savile s pedophilia amp rape paedobritain,0,1
i m sure the will still suppo him amp the right to have a gun wakeupamerica,0,1
stephcurry s outburst begs the question can christians get nbafinals,0,1
not acquainted with punjabi culture kejriwal trying to lure punjabis,0,1
truth is it s doubtful that we re even scratching the surface of their depravity guns give them the manhood they lack,0,1
scary that it s not that long ago,1,0
u should b ashamed of urself ppl looked up 2 u at 1 time now they feel u r the lowest of the low corruption,0,1
anderson cooper amp don lemon will not like gays being thrown off buildings by sharia 2ndamendment,0,1
i am that it needs to be said many pols i have admired turned out to have no principles neverump,0,1
isnt realistic the media rationally repos facts and then people set aside their irrational biases zootopia,0,1
father is always bother about our welfare,0,1
let the scum baggery begin,0,1
marcorubio at the scene of the crime doing media prayfororlando,0,1
mr paris dinnard is in denial smh,0,1
thinkbigsundaywithmarsha let s spread some leadership quotes to like minded people for a to 300k people sunday staup,0,1
foy arep exigences,0,1
ohhhh so people really do think that because you are in an interracial relationship amp or have childrenofcolor you opt out of,1,0
some people have a problem admitting they re mistaken simply because someone younger than them pointed out the matter,0,1
why me why does it always have to be me emo black why,0,1
now there s dice and there s dice,0,1
why not tag in dwayne johnson with this provocative statement scared not very agent like shame,0,1
every fight,0,1
the truth about suicide rates in young blackboys,0,1
did you vote dailypoll on whitehouse dinner invites udtapunjab censorship by pahlajnihalani are you w,0,1
u don t believe in american values like respecting amp protecting ppl different from yourself u just r sure u r right,0,1
whoever invented this is brilliant what a dog fetch,0,1
media manipulation at its best trying to control how the nation thinks and votes dobetter,0,1
watch udtapunjab to know reality bhagwantmann ghuggi tell bjp,0,1
but you re a middle of the road democrat so i don t expect you to understand smh enjoy being an apologist,0,1
nothing worse than a politician trying to capitalise on a tragedy in so many ways,0,1
who s posting this hrc always calls his donald trump don t post if it s not you or at least be honest amp say who does,0,1
just watched on recorded excellent shocking repo,0,1
kill an animal amp market it as the only meat is still walking this is pig farming h,0,1
wow not sure they teach that skillset in seminary cultureofdeath,0,1
praying for all affected in the orlando attack it matters not whether they were gay what matters is that they were h,0,1
she is not only a low information voter but on the verge of complete ignorance,0,1
yet another example y you r not qualified as prez it s not about winning right now,0,1
lesson from history choose carefully main l king malcolm x reconciliation vengeance blacklivesmatter lg,1,0
bluelivesmatter woke manspreading is okay ifyourenotwhiteyourenotracist,1,0
the war with in time to act now but we won t because we are all pacifists amp society on their terms will win,0,1
questioned by the fbi x3 and still able to purchase automatic weapons these tragedies are the new reality in the usa orlando,0,1
w ever these ppl are who love the rep pay need to open a effing newpaper and im a republican waiting4trump,0,1
unlock the liberating powers within us to be innerbuddha buddhism spirituality,0,1
holly and jodie happy aims to please giving a handjob on skype jodie holly please giving aims handjob,0,1
3 miami officers fired over target practice jokes policebrutality newswithed,1,0
public education kids are just products on an conveyor belt finished product is young adult w no idea how world works,0,1
afghanistan is always invaded by foreigner fighters they always feel under command of other nations russia usa india shame,0,1
preparing and planning my first social media campaign social conveingfollowerstocustomers,0,1
hbd to this dick suckin tequila lovin slut i wouldnt want u any other way justalillate butstillontime,0,1
sex videos fucking cross,1,0
shantel tinajero21 everytime i see you my hea skips a beat teaseuesday latina,0,1
stop praying gop stop your empty words take action and acknowledge lgbtq were the target you disgust me loveislove orlando,0,1
was trying deese features of snapchat snapchater lukin,0,1
i m no trump suppoer but this ad speaks volume ab and the who endorsed her on tue,0,1
this guy is the biggest sleaze bucket i have ever seen,0,1
make sure to stop by the exhibit to see the best of hech hr,0,1
has happened far too often,1,0
i m so disgusted at the tweets of hate being spewed they should be removed from twitter hate,0,1
john mica how the hell are people like you elected totalpolitician outoftouch disgraceful,0,1
expes explain the best way to deal with friends amp family,1,0
hillary isn t likable by manywomen or by mostpeople it s she s first womanpotuscandidate anybody buthillary 2016,0,1
so free speech only for liberals so much for not being evil switching to bing today,0,1
breaking news former coach joined mpumalanga black aces,0,1
50 islamic info 20 cricket 10 all type spos 10 poetry 5 world news 5 adds try kro agr maza na aya to stop follow,0,1
conormcgregor runs his mouth endlessly like rondarousey both have lost and yet ppl only take glee in her losing perhaps,1,0
put things into perspective gun control revoke guns,0,1
i don t think i ve read any fics like this,0,1
you people should be really enjoying the conce stop twitting every minute niyang bhora nxa bitter,0,1
well if hillary had her way would be bernie sanders burning in hell for murdered sandy hook kids nevermind nra gop,0,1
holy shit how do you even run a national presidential campaign with 70 people,0,1
everybody that wasn t born here,0,1
i equate the ending of the americans tonight to the year carmela told tony soprano she wanted a divorce,0,1
my flight from edinburgh to luton was cancelled and this was the reason given the flight would never have left uk airspace,0,1
the funny thing is that rwnj base believes his crap then again not funny,0,1
senate gop drops push to defund obamacare,0,1
upliftingnews muslim community break their fast in order to donate blood fasting is one of the 5 pil,0,1
doitgenially genially is featured on stauplister cc,0,1
we watch little tv horrible that my daughter and i are watching because of hate terror and intolerance,0,1
what a way to an end,0,1
delhi cm arvindkejriwal and his aamaadmipay leaders are acting like brokers for bjp modi and badal,0,1
being single is better than being lied to cheated on and disrespected friendzone noworried,0,1
time for work innit gayuk gay guy selfie gayteen instagay gayboy self tumblr,0,1
just pre ordered this it sounds a really great book,1,0
about sharrod wellingham hardly think a bloke with a premiership is going to be worried about some petty suppoers comments,0,1
they shut his down too,0,1
this defense is what rape culture looks like via endrapeculture smashpatriachy burnthesystemdown,0,1
tony blair and many american go to bed every night knowingly or not believing iraq war was right thing to do,0,1
his dad is an idiot for saying what he said as well dont get me staed on the judge,0,1
stephcurry s outburst begs the question can christians get nbafinals,0,1
truly tone deaf,0,1
tech kncminer announces sale of jupiter chips directly to the public,0,1
how pathetic of to attempt to invoke a dead war hero to defend one of many of trump s racist,0,1
surprise adam saleh is a,1,0
great poster printed for our stand v5 designed by printed by,0,1
what is a detoxdiet altwaystoheal healthy,0,1
father s day 2016 tcot,0,1
the truth the fucking media and politicians of this country should be ashamed you are incapable of telling the truth,0,1
silveragatka had to screenshot amp share these snaps from michaelacoel it s an impoant message colou,1,0
if you care more about protecting a gun than protecting a life you ve been seduced by the darkside orlandounited,0,1
this really takes the piss i m so angry just goes to show who is valued and who isn t you complete and utter moron,0,1
she resigned today from the chaer school texas justicereform,1,0
the french galleries,0,1
i award lebron james zero credit for tonight he had to bitch and moan to get draymond suspended who owns him,0,1
automatically shut down no radiation leak posts a giant explosion pic your poor misled followers yourenothelping,0,1
quillpad easiest way to write indian languages,0,1
kind of says it all,0,1
so because her husband is doing well she should ignore clear inconsistency in officiating the nba 80 real 20 rigged,0,1
purfles is a 3 member s korean girl group under crescendo music they debuted w the single 1 2 3 on 20141023,0,1
if you hold open a door for a woman because she s a woman and not because it s a nice thing to do that s don t even try to deny it,1,0
not uncommon for that area policed that area for many years homicides shootings etc very common unfounate,0,1
ak420 friendly media 550 cr adveising doing all effos to suppo diy game of ak420 shame paki gangsters,0,1
allahsoil vps got multi million dollar bonuses while average americans lost their homes,1,0
only you can stop this suppoyourfrontline suppoallinanurses mna putcarebackinhealthcare,0,1
you hate blacks enjoying being black ie miscegenation,0,1
today happy sad happy lowfat myth busted many suffered for years inc me didn t listen but criticised why,0,1
macedonia celebrates its 26th as it sinks the state deeper into crisis no moral obligation no sense of dut,0,1
lt lt lt you are a clueless fool you don t want the american people making the choice you want a fixed election,0,1
mpho tutu choosing between the church and being gay that god called her to serve amp his church turne,0,1
anyone who thinks machado is a hero is a clueless idiot a disturbing take that i hope and pray no kid ever takes to hea,0,1
is all sweet and peachy with hillary and then when get s his interview it s like he committed a crime,0,1
funny but tragically close to the truth folk have been and continue be persuaded that this i,0,1
smileyong along with kingconrad make me go through hell,1,0
you media types just shopped it there was a yuge bigly crowd there in his mind,0,1
oh no what a news to hear that ripchristina,0,1
bihdayjudygarland via via,0,1
throwing in with wacko leftists seth next you ll join with code pink,0,1
the sussex ghostbusters are here ghostbusters movieposter ghostbusters2016,0,1
hahahahah curry picks up second foul lessthanamin,0,1
who the hell is juan to decide if kellyann can raise her kids and work we ve been doing it for years can t stand,1,0
she called your bf a n l personally have never used that word it s sad that she did amp now she is eating her words hypocrit,0,1
i said that to my family the other day i thought he was probably kicked out of the club and this was payback not terrorism,0,1
rajan s goverence made india comparable within 2 yrs tenure rbigovernor raghuramrajan leaverbi,0,1
the hole in the roof in deal has sponsored us enabling us to go to bml16 who else is going britmu,0,1
no i should suppo hillary after all she loves gays so much she takes donations from countries that kill us sad,0,1
obama speech today was crazy amp only concern was muslims,0,1
how did you slip through you are a threat to america bigotry misogyny ignorance alwaystrup,0,1
ask the cdc maybe drs hands are tied even if they re aware amp recognize chroniclyme due to ignorance,0,1
i do not understand at what point will stop giving aiime to racist jeffrey lord i don t get it cheap,0,1
unfounately current gop only see reagan like this now,0,1
its all about me mentality of our culture mentalhealth,0,1
ex greek finmin varoufakis brexit wont restore the sovereignty the british people need blog silver,0,1
i guess he s gonna persist with this anti irish vitriol,0,1
i almost always trust brazilians,1,0
pat robeson orlando shooting is gods punishment for scotus same sex marriage ruling blog silver,0,1
i m woh every dime bihday aloneonmybihday itsmymoney bestfriendisgunandwallet,0,1
it s plain to see romney misses the news limelight his rhetoric changes week to week to keep in the spotlight,0,1
police said orlando shooter is not from this area and organized fbi added shooter may have a leaning to ceain ideology shooting,0,1
manilow originally wrote the song with this title after a rewrite the big hit came with mandy yourewelcome how am i,0,1
it s the littlest things that mean the most,0,1
any other striker in the league did the same wouldnt have been disallowd munmid,1,0
dussehra celebrate the victory of the forces of good over evil besteduonline,0,1
your hatred that was field by your conservative media outlets has blinded you to reality,0,1
ppl wait for 10 hrs airpo miss connecting flights put them on flights 24 hrs later a,1,0
you see the genuinely believes in miscegenation genocide ask theron about it,0,1
wow is really a whore now,0,1
as us citizens we find ourselves in a period of great contradictions ie fascistdemocracy seems to be,1,0
reason gun lobby senate and pay to senators both rep dem to make sure they continue making billions from guns industry,0,1
it is 2 think even 1 died black muslim etc 4 trump,0,1
hbo monday frustrated curb your enthusiasm larry david curb,0,1
nda allies can kill bjp faster than congress and other opponents tdp,0,1
sad that hassan has to impo a fraud to prop up her failing campaign checkedtheboxtogetahead,0,1
who hired these stupid people uh the people you hired boss dumbdonny donthecon,0,1
fathers day to the father of nations pres jacob zuma,0,1
it s that easy folks,0,1
as long as politicians keep getting bribes from the gun lobby nothing will change orlandostrong gunviolence,0,1
the color of a human skin matters a lot to the system when it comes to judgement call,0,1
he will stop all immigration until he needs a new wife dumptrump,0,1
there s never any room for in a school board ever kids at these schools are 100 of our future,1,0
gay right wingers are not acceptable toe the prog line islam loves gays christianity is the enemy 2 2 5,0,1
i blame hudson best way to defend is attack a vardy amp drinkwater intro would have got russia on counter euro2016,0,1
what over rode journalists integrity was greed and ambition along with a total absence of courage,1,0
seriously disappointed w accessiblity policy was looking forward 2 reddeerexpo but policy is outdated,0,1
bigballs96 na porn naughty slut snapshot nude xxx kinky wet young horny nasty sexy shy hot,0,1
is this not the definition of letting terrorists win,0,1
ukraine mp amp kiev 1 commander says deny deaths of volunteers out of disrespect to fallen fighters,0,1
whoa what a cute amp quaint trump rally lol delegaterevolt dumptrump,0,1
edward elgar nimrod youtube elgar wrote this piece after a fit of depression for a friend be,0,1
how was first officially codified in 15th century spain,1,0
depressed depressededit depression suicidal suicide depressionedit edits cutt vine by mk,0,1
says the guy voting for a candidate under fbi investigation bowing down to the clintons,0,1
ordered salad with olives as displayed on the website and got green peas instead cheating,0,1
emraan hashmi s co star alisa khan found sleeping on the streets of delhi actress r htt,0,1
black lives matter blm except for mine apparently have the patience 2 watch this all the way through jo,1,0
snow white open roles sleepy sneezy and bashful or dm us today to apply,0,1
news turns on own brotherhood okokok bettehan,0,1
who had that 4 blackpeople beat up a whiteperson so isn t that no 3 bp might make it 2 cou alive but serve life somehow vs,1,0
check this out i mentioned this org to you back in april founder is a girl from nyc happy new yea,1,0
if i cud this 1000x i wud blackonblack ris2016 antiblackness dogwhistle blacklives,1,0
special message for it s not your land either trump trumpsamerica day1,1,0
it still strikes me that there s only 4 women out of 50 in highest rated ceos topceos powerwomen,0,1
thanks to all those dead white dudes from europe ain t a nigga in da list blm rapechucktodd,1,0
only the gop side of the ledger and pathetic,0,1
another beautiful creature loses its life for doing what a wild animal does mountainlion shameful,0,1
you re a garbage human for celebrating violence,0,1
any1 else notice most of the suppoers r pageant girls w years to internalize a female oppressive system,0,1
hi i m natasha you re friendly gender neutral bisexual neighbour bi genderneutral,0,1
whoa what a cute amp quaint trump rally lol delegaterevolt dumptrump,0,1
porn videos free nude beach photo,1,0
hard to reconcile simon s musical genius and his politics,0,1
yes how it that,0,1
you are more powerful than you know you are beautiful just as you are melissa etheridge love women,0,1
knossos amp akrotiri not included because they aren t unesco world heritage sites,0,1
simon homophobic assholes don t need te find an excuse in their mind everything is caused by equal rights t,0,1
gt gt gt sirf ashiq log follow karen iqbal galib wasi faraz sagar mohsin ki full poetry shairi follow send t,0,1
great and in addition to all other reasons he shouldn t be potus he can t spell,0,1
no joke i m tired of celebrities acting like i m threatened by them leaving also they re too to move to mexico,1,0
another girl there for fake,0,1
sorry for what golf tournament organizer unapologetic for notley target misogynistic ignorant pathetic,0,1
it sure seems that way because our country and constitution is at risk,0,1
obama guns are bad hate is bad but still not a word about islamicterrorism you ll never defeat an enemy you refuse to,0,1
speaking of in science and medicine cc,1,0
trump is just a weak nasty feminist cunt no god at all for the right wing whites,0,1
ariellesloth na kinky horny young naughty nude porn shy sexy nasty xxx hot slut snapshot wet,0,1
whitepanther19 na hot slut xxx porn sexy nude horny kinky snapshot nasty naughty wet y,0,1
looks like i have this outline nailed down amwriting,0,1
u gotta expect disloyal shit no matter how loyal you are,0,1
holy bad liar batman you need some lessons from your idol unethical,0,1
leaders talk and talk nothing woh if they do not know how to act right to prevent genocide and tragedies leadership is nottvshow,0,1
this is hali the packable boston bag hellolulu carryhappiness fashion urbanlife style,0,1
if only all the money spent trying to convince us someone is racist was instead used to help bring people together trump in the dumps,0,1
who basis their decisions off of media toomany,0,1
i m being censored youtube s war against vegans truth,0,1
just binding the rules friday,0,1
far right in georgia showing euro values of,1,0
so wait the gop is willing to stand by trumptrainwreck in order to make sure their scotus gets in that s the real justification,0,1
it s sad our world is turning into a political zoological disaster will our governments truly ever learn,0,1
the question isn t who is going to let you it s who is going to stop you positive men lifecoach,0,1
florida teen commits suicide over nude snapchat video of her,0,1
think about in this country where hindus are at least 90 if figure is wise versa then,0,1
oh no what a news to hear that ripchristina,0,1
isis burns alive 19 girls feminist in the west complain about mythical patriarchy and wage gap factsoverfeelings altright,0,1
she is not only a low information voter but on the verge of complete ignorance typical leftist,0,1
the hashtag lol,0,1
thx for the update the shooting was brazen i heard the shooter was female i wonder what the motive was,0,1
we all legal immigrants at some point amp thats the whole point legal it s promote usa destruction,0,1
is the biggest lebron hater on this eah,0,1
fighting sexism by calling me pigwoman but it s ok he s got his special victim class shield up,0,1
extract emails from a website v178 clothing lukehemmings vscogood,0,1
blessings to those massacred or injured in the pulseshooting this never should have happened,0,1
even worse then that you can spout such ignorant one sided crap then,0,1
conservative america is under attack and unjust amp prejudicial display against is proof,0,1
wellybel na xxx sexy slut nasty porn naughty hot young wet kinky horny shy nude,0,1
lady gaga becomes officially the biggest hypocrit of all time,0,1
you have what it takes to be a victorious independent fearless woman tyra banks love women,0,1
that s the twitter trend of world s largest democracy india weekend for india,0,1
bihday donald trump lolcan it go viral,0,1
i m trying so hard to make your handwritten indirect pretty and you tweet shit like this shut up,1,0
absolutely disgusted with andover kfc disgusting service the food was cold and horrible and over cooked very,0,1
your thought provoking amp sensitive film about scotland valium crisis was heabreaking hopeforlevi,0,1
and you re profiling based on looks isn t that illegal butthu feelthebern,0,1
let god be the judge you cant going around killing people for their own sexual preference,0,1
awwwwwwwwwwwwwww cairo for president,0,1
introducing our keynote speaker at eclipsecon france,0,1
stephcurry s outburst begs the question can christians get nbafinals,0,1
stop pointing across the isle and sta with the man in the mirror your idea of comprise is people bowing to you,0,1
you don t think w will share guarani aquifer water w those who humiliated little brother,1,0
allie says every mom needs this list hfhradio parenting,0,1
badger has a new kennel and toy badger,0,1
it s not about truth anymore gorka every pa of the world that obama and hillary have touched is on fire h,0,1
2017 make fakequity great er again via racialequity,1,0
i swear it feels like these strap on amp dildos are gonna replace us men soon the way you women have forgotten we exist bye bye mankind,0,1
why must people do terrible things why depressedyo,0,1
hi rhoda can you message us,0,1
more than 50 people are murdered in cold blood and over 50 more injured and you make it about you disgraceful,0,1
hardcore music nude asian women free,0,1
seriously i think you have gone too far down the power amp finance rabbit hole it s very as your unfit candidate wd say,0,1
donald j trump this is how he reacted to deadliest mass shooting in american history,0,1
