text,true_label,predicted_label
anderson cooper amp don lemon will not like gays being thrown off buildings by sharia 2ndamendment,0,1
i am that it needs to be said many pols i have admired turned out to have no principles neverump,0,1
isnt realistic the media rationally repos facts and then people set aside their irrational biases zootopia,0,1
father is always bother about our welfare,0,1
let the scum baggery begin,0,1
marcorubio at the scene of the crime doing media prayfororlando,0,1
amp instead of listening to trump i m sitting in the most boring video conference meeting ever,0,1
check twitterww trends trending worldwide 10 44 am bst 1 oscarpistorius2 diplomalliselilerayakta3,0,1
mr paris dinnard is in denial smh,0,1
they are the silent majority amp it s frightening amp beyond pray for orlando,0,1
thinkbigsundaywithmarsha let s spread some leadership quotes to like minded people for a to 300k people sunday staup,0,1
some people have a problem admitting they re mistaken simply because someone younger than them pointed out the matter,0,1
barney frank criticizes bernie sanders blog silver gold forex,0,1
why do americans have to be dragged kicking amp screaming amp whining to do the right thing guns rip,0,1
why me why does it always have to be me emo black why,0,1
has expanded wars thru out the me amp made america weaker he then abandons vets when they return home,0,1
why not tag in dwayne johnson with this provocative statement scared not very agent like shame,0,1
can math help defeat math literacy adultedu,1,0
live now girlfriend webcammodel female webcam teen army pussy,0,1
the truth about suicide rates in young blackboys,0,1
the best and greatest lawschool is at trumpuniversity best brains best memory the bestofthebest,0,1
did you vote dailypoll on whitehouse dinner invites udtapunjab censorship by pahlajnihalani are you w,0,1
i wouldn t say or are the bitchy ones in this series i loved in first series but n,0,1
u don t believe in american values like respecting amp protecting ppl different from yourself u just r sure u r right,0,1
bad business,0,1
media manipulation at its best trying to control how the nation thinks and votes dobetter,0,1
the sta of smaccdub proper teamipswich,0,1
watch udtapunjab to know reality bhagwantmann ghuggi tell bjp,0,1
but you re a middle of the road democrat so i don t expect you to understand smh enjoy being an apologist,0,1
nothing worse than a politician trying to capitalise on a tragedy in so many ways,0,1
who s posting this hrc always calls his donald trump don t post if it s not you or at least be honest amp say who does,0,1
just watched on recorded excellent shocking repo,0,1
raghuramrajan has great standing in the int circles he was doing excellent job and respected even india inc was totally behind him,0,1
get on thewall and help suppo our veterans join,0,1
wow not sure they teach that skillset in seminary cultureofdeath,0,1
she is not only a low information voter but on the verge of complete ignorance,0,1
the war with in time to act now but we won t because we are all pacifists amp society on their terms will win,0,1
would you look at me,0,1
questioned by the fbi x3 and still able to purchase automatic weapons these tragedies are the new reality in the usa orlando,0,1
w ever these ppl are who love the rep pay need to open a effing newpaper and im a republican waiting4trump,0,1
whitewash quite literally,0,1
3 miami officers fired over target practice jokes policebrutality newswithed,1,0
but you never talk with me,0,1
afghanistan is always invaded by foreigner fighters they always feel under command of other nations russia usa india shame,0,1
yes and he did it for the least noble reasons too and it backfired for him so now we all have,0,1
shantel tinajero21 everytime i see you my hea skips a beat teaseuesday latina,0,1
stop praying gop stop your empty words take action and acknowledge lgbtq were the target you disgust me loveislove orlando,0,1
i m no trump suppoer but this ad speaks volume ab and the who endorsed her on tue,0,1
if you suppo trump then you too are a racist sorry you have to dance with the one that brought you to the dance neverump,0,1
has happened far too often,1,0
i m so disgusted at the tweets of hate being spewed they should be removed from twitter hate,0,1
john mica how the hell are people like you elected totalpolitician outoftouch disgraceful,0,1
expes explain the best way to deal with friends amp family,1,0
hillary isn t likable by manywomen or by mostpeople it s she s first womanpotuscandidate anybody buthillary 2016,0,1
we now have definitive proof the does not have the best interest of the game in mind that was not protecting the field gents,0,1
so free speech only for liberals so much for not being evil switching to bing today,0,1
breaking news former coach joined mpumalanga black aces,0,1
50 islamic info 20 cricket 10 all type spos 10 poetry 5 world news 5 adds try kro agr maza na aya to stop follow,0,1
conormcgregor runs his mouth endlessly like rondarousey both have lost and yet ppl only take glee in her losing perhaps,1,0
last thing they did before i blocked and repoed them was retweet me calling them a nazi with no extra commentary,0,1
i don t think i ve read any fics like this,0,1
you people should be really enjoying the conce stop twitting every minute niyang bhora nxa bitter,0,1
this is what happens when a race feels superior to another one,0,1
well if hillary had her way would be bernie sanders burning in hell for murdered sandy hook kids nevermind nra gop,0,1
would rather be involved in the bullshit politics that our community has rather than play the greatest gam,0,1
storyville forever pure football and in jerusalem on,1,0
old man followed me to the store to bitch me out 4 not stopping fully at stop sign and then said he was calling the state sheriff wah,0,1
i equate the ending of the americans tonight to the year carmela told tony soprano she wanted a divorce,0,1
what the hell is wrong with humanity why would anyone need to do anything to prove his faith ridiculous,0,1
the funny thing is that rwnj base believes his crap then again not funny,0,1
upliftingnews muslim community break their fast in order to donate blood fasting is one of the 5 pil,0,1
we watch little tv horrible that my daughter and i are watching because of hate terror and intolerance,0,1
what a way to an end,0,1
nyc first responders honor orlando s fallen banassualtweapons,0,1
registered for biggboss10 waiting for the confirmation call and invite from dignitaries positivevibes fingerscrossed,0,1
delhi cm arvindkejriwal and his aamaadmipay leaders are acting like brokers for bjp modi and badal,0,1
prettyboy mca mulan,0,1
being single is better than being lied to cheated on and disrespected friendzone noworried,0,1
just pre ordered this it sounds a really great book,1,0
about sharrod wellingham hardly think a bloke with a premiership is going to be worried about some petty suppoers comments,0,1
this defense is what rape culture looks like via endrapeculture smashpatriachy burnthesystemdown,0,1
how pathetic of to attempt to invoke a dead war hero to defend one of many of trump s racist,0,1
a year ago i listened to davis in the morning amp hannity on the way home used to be a bright spot in my day,0,1
thehistorypic donald trump and mike tyson motivation,0,1
the truth the fucking media and politicians of this country should be ashamed you are incapable of telling the truth,0,1
silveragatka had to screenshot amp share these snaps from michaelacoel it s an impoant message colou,1,0
this really takes the piss i m so angry just goes to show who is valued and who isn t you complete and utter moron,0,1
automatically shut down no radiation leak posts a giant explosion pic your poor misled followers yourenothelping,0,1
kind of says it all,0,1
great insights on trusted professions in emea at growth hacking conference at growthwithhubspot,0,1
not uncommon for that area policed that area for many years homicides shootings etc very common unfounate,0,1
ak420 friendly media 550 cr adveising doing all effos to suppo diy game of ak420 shame paki gangsters,0,1
oh no im sorry,0,1
only you can stop this suppoyourfrontline suppoallinanurses mna putcarebackinhealthcare,0,1
you hate blacks enjoying being black ie miscegenation,0,1
see my previous tweet all leavers are now muderous racist savages according to polly had enough today going to bed,0,1
remainin obviously dont understand sending an autistic 19yr old a letter with their fright tactics violent tantrums now thanks,0,1
mpho tutu choosing between the church and being gay that god called her to serve amp his church turne,0,1
i arbitrarily decided to root for peru and now i am,0,1
thank you tina,0,1
another persons sexual orientation is not your problem get a life stopthehate stopgunviolence orlando,0,1
still,0,1
smileyong along with kingconrad make me go through hell,1,0
sky repoing live now it was a mob of 500 suspected russians who targetted england fans unbelievable,0,1
tomorrow night watch this space silence music musicvideo baranovas,0,1
oh no what a news to hear that ripchristina,0,1
throwing in with wacko leftists seth next you ll join with code pink,0,1
gonna give some white people a taste of ramadan today,0,1
who the hell is juan to decide if kellyann can raise her kids and work we ve been doing it for years can t stand,1,0
see i told you lots of christmas balls scattered around sharethemagic,0,1
we should sit and chat with the elderly and crack jokes to have a fucking laugh i bet we will come out more wise and,0,1
she called your bf a n l personally have never used that word it s sad that she did amp now she is eating her words hypocrit,0,1
i said that to my family the other day i thought he was probably kicked out of the club and this was payback not terrorism,0,1
anal teen best mom son sex,0,1
riphumanity may allah keep thm under his protection and bless thm ameen,0,1
the hole in the roof in deal has sponsored us enabling us to go to bml16 who else is going britmu,0,1
no i should suppo hillary after all she loves gays so much she takes donations from countries that kill us sad,0,1
obama speech today was crazy amp only concern was muslims,0,1
he would have washed his color off if he could have,0,1
how did you slip through you are a threat to america bigotry misogyny ignorance alwaystrup,0,1
ask the cdc maybe drs hands are tied even if they re aware amp recognize chroniclyme due to ignorance,0,1
i do not understand at what point will stop giving aiime to racist jeffrey lord i don t get it cheap,0,1
snatch that wig off james brown head amp get her out,1,0
its all about me mentality of our culture mentalhealth,0,1
thank you twitfox for the follow,0,1
ex greek finmin varoufakis brexit wont restore the sovereignty the british people need blog silver,0,1
i guess he s gonna persist with this anti irish vitriol,0,1
pat robeson orlando shooting is gods punishment for scotus same sex marriage ruling blog silver,0,1
ignore backgroud goodnight asianface tde,0,1
your hatred that was field by your conservative media outlets has blinded you to reality,0,1
ppl wait for 10 hrs airpo miss connecting flights put them on flights 24 hrs later a,1,0
green army,0,1
aptly named we have whitesboro in ny with its ndn killing town seal and whiteland with its mascot,1,0
black judge quietly removed from philandocastile shooting trial with little explanation newswithed,1,0
you see the genuinely believes in miscegenation genocide ask theron about it,0,1
thankyou shaun for your prompt reaction to my complaint got replacement and refund shopper,0,1
go hea her page and videos follow thongthursday sexy girlsoftwitter ngot,0,1
these niggas burning amp won t let you know amp these females burning amp won t let you know,0,1
traditions are impoant in mlb congrats to the cardinals for drafting a player with a failed drug test for ped s the cardinal way,0,1
wow is really a whore now,0,1
amazing what the media can make you believe by covering only ceain ones,0,1
it is 2 think even 1 died black muslim etc 4 trump,0,1
do you think it s infected i think it looks like an eight oitnb4,0,1
who hired these stupid people uh the people you hired boss dumbdonny donthecon,0,1
what you should know about environmental,1,0
hardcore techno remix tight shaved pussy,0,1
new sneaks sydney instagood jordan sneakers jordans culture fashion,0,1
the color of a human skin matters a lot to the system when it comes to judgement call,0,1
he will stop all immigration until he needs a new wife dumptrump,0,1
there s never any room for in a school board ever kids at these schools are 100 of our future,1,0
gay right wingers are not acceptable toe the prog line islam loves gays christianity is the enemy 2 2 5,0,1
i can t understand them for the life of me especially considering what s been happening the last several years,0,1
i blame hudson best way to defend is attack a vardy amp drinkwater intro would have got russia on counter euro2016,0,1
pussy pussy lip photo,0,1
is this not the definition of letting terrorists win,0,1
ukraine mp amp kiev 1 commander says deny deaths of volunteers out of disrespect to fallen fighters,0,1
whoa what a cute amp quaint trump rally lol delegaterevolt dumptrump,0,1
how was first officially codified in 15th century spain,1,0
says the guy voting for a candidate under fbi investigation bowing down to the clintons,0,1
wife crashes her own funeral horrifying her husband who had ordered her killed community turns against her,1,0
snow white open roles sleepy sneezy and bashful or dm us today to apply,0,1
the crazy cat lady just transformed to the cat lady what the f is wrong whit people,0,1
a little too there s a starbucks frappuccino filter for,0,1
bihday pac 2pac starin through my rear view music video via,0,1
check this out i mentioned this org to you back in april founder is a girl from nyc happy new yea,1,0
a message of hope for newyear building a business to end storytelling endof2016 tedtalks tedatibm,1,0
it still strikes me that there s only 4 women out of 50 in highest rated ceos topceos powerwomen,0,1
only the gop side of the ledger and pathetic,0,1
you re a garbage human for celebrating violence,0,1
you almost sound pleased it s happened so you can point the finger of blame somewhere that suits you,0,1
any1 else notice most of the suppoers r pageant girls w years to internalize a female oppressive system,0,1
i m fucking micronesian amp this shit has me weak i don t know any micro athletes,0,1
hi i m natasha you re friendly gender neutral bisexual neighbour bi genderneutral,0,1
whoa what a cute amp quaint trump rally lol delegaterevolt dumptrump,0,1
porn videos free nude beach photo,1,0
hard to reconcile simon s musical genius and his politics,0,1
nothing that would be taharrush taharrushgamea rapeugee,1,0
you are more powerful than you know you are beautiful just as you are melissa etheridge love women,0,1
knossos amp akrotiri not included because they aren t unesco world heritage sites,0,1
simon homophobic assholes don t need te find an excuse in their mind everything is caused by equal rights t,0,1
great and in addition to all other reasons he shouldn t be potus he can t spell,0,1
another girl there for fake,0,1
sorry for what golf tournament organizer unapologetic for notley target misogynistic ignorant pathetic,0,1
it sure seems that way because our country and constitution is at risk,0,1
you dont look at me here,0,1
obama guns are bad hate is bad but still not a word about islamicterrorism you ll never defeat an enemy you refuse to,0,1
such a user,0,1
speaking of in science and medicine cc,1,0
trump is just a weak nasty feminist cunt no god at all for the right wing whites,0,1
so much for the terror fears russia england the tale of a split europe euro2016,0,1
whitepanther19 na hot slut xxx porn sexy nude horny kinky snapshot nasty naughty wet y,0,1
uniformed veteran kicked out of child s school blog silver gold forex,0,1
holy bad liar batman you need some lessons from your idol unethical,0,1
yea what he said hbd,0,1
leaders talk and talk nothing woh if they do not know how to act right to prevent genocide and tragedies leadership is nottvshow,0,1
if only all the money spent trying to convince us someone is racist was instead used to help bring people together trump in the dumps,0,1
who basis their decisions off of media toomany,0,1
i m being censored youtube s war against vegans truth,0,1
and the next will be removing god keep our land glorious and free,0,1
loving this red amp white inspiregram that was requested last week so and proud to be canadian ocanada,0,1
far right in georgia showing euro values of,1,0
so wait the gop is willing to stand by trumptrainwreck in order to make sure their scotus gets in that s the real justification,0,1
soap making student last night learning to make cold process soap from scratch all,0,1
still no answer and no evidence for your cliams i have to assume you are making things up,0,1
well that escalated quickly mtb moto woowooelectricsta,0,1
hooray have been selected to review an oralb toothbrush wonderwhatone reviewer,0,1
think about in this country where hindus are at least 90 if figure is wise versa then,0,1
oh no what a news to hear that ripchristina,0,1
isis burns alive 19 girls feminist in the west complain about mythical patriarchy and wage gap factsoverfeelings altright,0,1
if you re a daddy not just someone who crewed up amp ran away fathersday god bless you,0,1
she is not only a low information voter but on the verge of complete ignorance typical leftist,0,1
thx for the update the shooting was brazen i heard the shooter was female i wonder what the motive was,0,1
never look down unless you re helping them up outlanderfanmily kindnessmatters s,0,1
stfuuuuu,0,1
we all legal immigrants at some point amp thats the whole point legal it s promote usa destruction,0,1
is the biggest lebron hater on this eah,0,1
fighting sexism by calling me pigwoman but it s ok he s got his special victim class shield up,0,1
beard more than the face only for panjabies jsb,0,1
even worse then that you can spout such ignorant one sided crap then,0,1
conservative america is under attack and unjust amp prejudicial display against is proof,0,1
it makes me to hear about all of the shootings that happen in america makeamericasafeagain benice,0,1
well said,0,1
thanks for pouring tea over my razer blackwidow chroma kids destruction,0,1
stop robbing innocent customers of their hard earned aiime which you guys have no idea on how dey managed to recharge,0,1
lady gaga becomes officially the biggest hypocrit of all time,0,1
super sexy girls striping birday sex xxx,0,1
you have what it takes to be a victorious independent fearless woman tyra banks love women,0,1
family family dad sister l4l f4f blackandwhite,0,1
bihday donald trump lolcan it go viral,0,1
i m trying so hard to make your handwritten indirect pretty and you tweet shit like this shut up,1,0
11th year anniversary of michael jackson s vindication,0,1
absolutely disgusted with andover kfc disgusting service the food was cold and horrible and over cooked very,0,1
your thought provoking amp sensitive film about scotland valium crisis was heabreaking hopeforlevi,0,1
and you re profiling based on looks isn t that illegal butthu feelthebern,0,1
let god be the judge you cant going around killing people for their own sexual preference,0,1
awwwwwwwwwwwwwww cairo for president,0,1
this so of shit is why there will never be peace telaviv hate,0,1
i get to the sarajevo int l airpo and an employee tells me he s carlos bacca and to look at his tanned skin priceless,0,1
probably the best person for the job,0,1
you don t think w will share guarani aquifer water w those who humiliated little brother,1,0
allie says every mom needs this list hfhradio parenting,0,1
have to postpone mirror of the witch bc next week there will be shinhye s drama on the list amp amp amp uncontrollably fond too,0,1
it s not about truth anymore gorka every pa of the world that obama and hillary have touched is on fire h,0,1
plane falling apa vs019 toilet leaking my screen flickering experience,0,1
i swear it feels like these strap on amp dildos are gonna replace us men soon the way you women have forgotten we exist bye bye mankind,0,1
this is really disheaening no humanity god bless this baby,0,1
more than 50 people are murdered in cold blood and over 50 more injured and you make it about you disgraceful,0,1
niggas would fck over they boy just to hit some pussy,0,1
hardcore music nude asian women free,0,1
you mean winning,0,1
seriously i think you have gone too far down the power amp finance rabbit hole it s very as your unfit candidate wd say,0,1
dear white boys in the big trucks i know your compensating for your small dicks but tailgating will not help you with that amp small,0,1
i m convinced that one more round of thoughts and prayers from our congressional leaders will fix the problem this time,0,1
donald j trump this is how he reacted to deadliest mass shooting in american history,0,1
